region,date,dis,id,catg,target
311,27/9/2016,63,3477,11,0
301,30/7/2008,62,19943,11,0
305,5/10/2015,62,21785,11,0
307,2/1/2017,62,3542,11,0
312,27/9/2016,63,4485,11,0
104,10/3/2013,69,18790,11,0
101,13/5/1996,60,10938,12,0
306,5/5/2011,63,16110,11,0
101,24/7/2008,60,14194,11,0
302,29/11/1979,62,12840,11,0
103,25/9/2014,69,4482,11,0
312,19/9/2016,63,8972,11,0
107,4/12/2014,69,3746,11,0
101,20/12/2013,60,768,11,0
309,14/9/2011,62,10422,11,0
301,31/5/2017,62,10822,11,0
101,29/12/2009,60,8921,12,0
309,4/8/2017,62,5215,11,0
301,5/9/2015,62,1561,11,0
101,29/12/2012,60,8090,11,0
103,22/7/2014,69,18694,11,0
104,27/9/1991,69,21697,11,0
312,13/9/2013,63,9357,11,0
107,1/1/1997,69,17148,11,0
104,7/12/2012,69,21560,11,0
312,9/9/2014,63,15596,11,0
104,13/8/2013,69,12114,11,0
307,12/6/2015,62,5159,11,0
101,11/3/2009,60,3278,11,0
311,19/4/2014,63,22420,11,0
101,31/3/2010,60,14068,11,0
371,31/5/2001,62,15872,11,0
104,13/5/2014,69,19239,11,0
105,5/12/2006,69,17897,11,0
310,5/6/2007,62,5222,11,0
304,23/1/2018,62,7541,11,0
311,15/12/2016,63,10463,11,0
107,31/7/2002,69,10382,11,0
301,30/3/1984,62,1780,11,0
313,5/4/2017,63,18962,11,0
107,17/10/1996,69,5957,11,0
101,22/4/2011,60,20200,11,0
309,6/12/2016,62,3211,11,0
301,22/11/1988,62,10014,11,1
103,19/4/2013,69,19815,51,0
305,13/11/2000,62,11875,11,0
105,24/10/2011,69,10873,11,0
101,9/2/2011,60,4184,11,0
311,19/8/2017,63,4691,11,0
101,17/6/2010,60,21723,11,0
312,19/5/2016,63,5034,11,0
311,14/4/1995,63,20713,11,0
101,16/8/1999,60,15493,11,0
305,24/6/1998,62,16742,11,0
103,16/4/2014,69,7376,11,0
104,10/3/2013,69,19578,11,0
304,4/9/2015,62,18546,12,0
311,15/6/1993,63,19588,11,0
303,12/10/2012,62,2033,11,0
312,16/11/2018,63,5244,11,0
302,22/12/2004,62,14378,11,0
104,15/4/2009,69,6163,11,0
371,13/6/2018,62,10819,51,1
104,31/12/2014,69,620,11,0
312,25/3/2017,63,14408,11,0
372,22/9/2010,63,15902,11,0
104,4/3/2009,69,17970,11,0
309,5/8/2017,62,14701,11,0
101,1/6/2009,60,11449,11,0
305,7/10/2013,62,8719,11,0
101,24/11/1979,60,12109,11,0
302,6/4/2017,62,12076,11,0
311,18/6/2013,63,492,11,0
103,8/4/1993,69,21903,11,0
101,7/9/2016,60,13357,11,0
101,16/8/2011,60,19737,11,0
103,15/12/2015,69,9607,11,0
304,22/5/2012,62,6949,11,1
101,23/6/2015,60,1087,11,0
101,9/9/1993,60,1260,11,0
107,21/2/1978,69,7337,11,0
101,8/8/2011,60,19422,11,0
310,24/4/2015,62,15050,11,0
107,17/9/2011,69,14687,11,0
302,26/9/2006,62,5052,11,0
301,3/1/2013,62,1371,11,0
101,30/6/1990,60,17303,11,0
306,30/8/1989,63,630,11,0
371,10/1/2005,62,14685,11,0
312,14/6/2014,63,12274,11,0
301,29/8/2003,62,6873,11,0
301,2/2/2015,62,13382,11,0
104,13/9/2006,69,10458,11,0
307,30/12/2013,62,22193,11,0
107,16/12/2013,69,1963,11,0
101,28/9/2012,60,22316,11,0
101,23/10/1985,60,7653,11,0
101,30/6/2009,60,675,11,0
303,15/5/2015,62,3704,11,0
311,15/12/1997,63,6353,11,0
101,28/2/2007,60,647,11,0
104,2/10/2015,69,16020,11,0
312,21/1/2015,63,4435,11,0
301,17/2/1988,62,5961,11,0
305,4/9/2014,62,8129,11,0
104,6/5/1992,69,12583,11,0
104,30/8/2018,69,14591,11,0
312,3/12/2016,63,16762,11,0
101,13/1/2015,60,1874,11,0
103,27/3/2018,69,18429,11,0
311,22/7/2017,63,546,11,0
107,8/7/2011,69,881,11,0
303,23/12/2014,62,8968,11,0
301,30/10/2017,62,18162,11,0
301,28/3/2016,62,972,11,0
301,27/2/1986,62,3819,11,0
309,24/9/1999,62,2463,11,0
101,31/1/1991,60,22946,11,0
313,18/12/2013,63,17038,11,0
306,3/9/2012,63,5548,11,0
107,24/6/2013,69,1426,11,0
371,30/11/2011,62,18313,11,0
310,31/10/2003,62,20320,11,1
311,29/12/2016,63,9914,11,0
312,18/11/2015,63,14392,11,0
104,3/11/2014,69,19354,11,0
106,31/3/2000,69,20528,11,0
106,12/12/2012,69,22009,11,1
303,27/3/2017,62,8911,11,0
311,15/6/2015,63,1813,11,0
101,14/10/1997,60,23100,11,0
305,23/8/2010,62,12021,11,0
107,15/12/2015,69,14254,11,0
307,26/6/1987,62,16472,11,0
309,5/12/1989,62,18775,11,0
101,27/3/2002,60,22235,11,0
310,19/6/2013,62,9714,11,0
308,29/4/2013,63,5098,11,0
104,10/11/1993,69,8070,11,0
301,12/1/2013,62,17922,11,0
101,13/5/2010,60,17382,11,0
101,27/10/2014,60,12246,11,0
302,30/3/2012,62,10228,11,0
101,20/10/2008,60,6932,11,0
379,12/5/2017,63,5705,11,0
307,20/8/2007,62,18595,11,0
372,25/11/1987,63,969,11,0
312,5/12/2016,63,5653,11,0
104,8/10/2016,69,10596,11,0
101,15/9/1983,60,9629,11,0
103,11/2/2019,69,7131,51,1
101,15/11/1983,60,6210,11,0
307,6/3/2015,62,8337,11,0
101,8/1/1986,60,20956,11,0
101,8/6/2012,60,18259,11,0
304,18/6/2014,62,592,11,0
308,28/10/2015,63,3848,11,0
302,31/3/1979,62,20818,11,0
104,30/5/2011,69,23412,11,0
308,31/3/2004,63,20418,11,1
101,31/10/2013,60,23473,11,1
103,15/1/2016,69,13853,11,0
103,30/4/1998,69,18888,11,0
104,30/4/2013,69,5795,11,0
311,16/12/1986,63,1303,11,0
312,19/9/2013,63,6458,11,0
311,16/11/2013,63,9590,11,0
303,28/9/2013,62,3124,11,0
310,20/4/2013,62,4325,11,0
103,12/11/2013,69,9561,11,0
305,8/11/2018,62,19654,11,0
301,29/11/2008,62,10913,11,0
301,3/7/2014,62,14652,11,0
107,11/3/2014,69,21121,11,0
306,4/3/2015,63,16460,51,0
312,1/12/2010,63,4889,11,0
104,10/1/2007,69,11703,11,0
311,11/11/1994,63,14640,11,0
301,14/6/1977,62,5728,11,0
309,25/11/2010,62,16510,11,0
103,17/3/2017,69,12589,11,1
304,13/10/1980,62,13941,11,0
305,29/2/2008,62,1366,11,0
306,5/10/2015,63,20378,11,0
104,8/3/2007,69,12724,11,0
101,21/5/2011,60,14389,11,0
101,4/6/1993,60,14741,11,0
312,11/10/2000,63,9671,11,0
305,16/12/2014,62,13295,11,0
101,17/10/1980,60,22122,11,0
101,7/9/1977,60,11335,11,0
312,23/9/2015,63,15822,11,0
309,26/12/1989,62,4872,11,1
306,27/5/2005,63,246,11,0
311,29/12/2012,63,7152,11,0
103,25/5/2010,69,11712,11,0
105,2/4/2013,69,11351,11,0
309,19/5/1998,62,10285,11,0
101,6/12/2017,60,22382,11,0
303,18/6/2013,62,12531,11,0
301,27/11/2012,62,7388,11,0
302,29/2/2008,62,9676,11,1
305,15/12/1989,62,1688,11,0
301,4/9/2010,62,22331,11,0
311,19/9/2016,63,6917,11,0
311,30/9/2002,63,19957,11,0
103,21/12/2010,69,7178,11,0
101,22/2/2010,60,14711,11,0
307,25/1/1983,62,13276,11,0
101,13/10/2016,60,9528,11,0
371,21/11/2016,62,13145,11,0
101,30/6/2014,60,17201,11,0
305,8/2/2014,62,13806,11,0
101,6/1/2010,60,19728,11,0
101,28/4/2014,60,22763,11,0
107,10/12/2008,69,8833,11,0
302,12/11/1979,62,4996,11,0
104,23/5/2009,69,16159,11,0
303,17/2/2015,62,4696,11,0
312,15/2/2014,63,6820,11,0
101,29/7/1978,60,4735,11,0
304,30/11/1995,62,21786,11,0
101,6/10/2016,60,15366,11,0
101,21/5/2012,60,1467,11,0
101,8/11/1978,60,13584,11,0
307,25/12/2000,62,15085,11,0
107,30/12/2015,69,4700,11,0
104,14/2/2011,69,15577,11,1
107,11/3/2014,69,17542,11,0
371,23/4/2011,62,6295,11,1
107,18/3/2016,69,15437,11,0
104,5/4/2007,69,13936,11,0
103,25/5/2016,69,19446,51,0
303,11/11/2015,62,584,11,0
101,7/11/2016,60,9907,11,0
101,12/2/1998,60,7327,11,0
301,11/3/2008,62,12314,11,0
107,30/7/2001,69,8074,11,0
106,15/9/2003,69,21488,11,0
379,6/9/2011,63,10583,11,0
101,21/10/2010,60,1287,11,0
101,1/6/2012,60,12163,11,0
101,22/12/1997,60,14989,11,0
301,17/1/2013,62,15903,11,0
310,30/6/2003,62,23340,11,0
101,17/6/2015,60,2681,11,0
104,22/12/2011,69,3281,11,0
308,29/10/2016,63,11073,11,0
101,2/1/2015,60,3964,11,0
303,11/3/2010,62,13603,11,0
101,20/9/2011,60,3859,11,0
312,6/4/2018,63,7381,11,0
101,6/10/1998,60,2355,11,0
104,30/4/2014,69,4946,11,1
107,4/7/2015,69,8594,11,0
101,17/12/2014,60,16556,11,0
107,2/1/2017,69,22174,51,0
302,5/3/1980,62,6886,11,0
310,14/2/2008,62,13218,11,0
101,12/1/2012,60,22791,11,1
311,7/6/2017,63,17406,11,0
107,5/5/2017,69,20501,11,0
371,18/5/2011,62,9307,11,0
313,4/4/1984,63,1911,11,0
101,30/1/2004,60,6612,11,0
107,20/11/1992,69,8175,11,0
303,2/10/2014,62,8000,11,0
311,28/2/2007,63,11831,11,1
104,19/1/2017,69,9503,11,0
101,8/12/2010,60,20181,11,0
104,22/4/2005,69,6566,11,0
304,22/12/1995,62,15719,11,0
101,7/10/2008,60,15514,11,0
302,20/2/2006,62,19609,11,1
105,17/11/2006,69,20010,11,0
104,1/12/1980,69,1278,11,0
303,17/9/2015,62,19966,11,0
101,31/12/2009,60,199,11,0
101,28/12/2007,60,14449,11,0
307,25/6/2012,62,12057,11,0
101,12/8/1998,60,4863,11,0
306,26/6/2014,63,14482,11,0
101,8/3/2014,60,13971,11,0
101,7/9/2017,60,22834,11,0
106,9/10/2014,69,10115,11,0
301,5/1/2016,62,1769,11,1
306,18/10/2011,63,22034,11,0
301,30/3/1984,62,18037,11,0
104,27/9/1994,69,5221,11,0
302,5/9/2013,62,4357,11,0
101,21/6/2010,60,2929,11,0
302,22/8/2003,62,9576,11,0
301,27/7/2015,62,4722,11,0
101,21/12/1982,60,19095,11,0
101,17/7/2008,60,15711,11,0
101,24/3/2009,60,5051,11,0
101,23/6/2010,60,13364,11,0
104,11/11/2009,69,12721,11,0
103,16/9/2014,69,8668,11,0
101,22/11/2008,60,12746,11,0
301,3/12/2013,62,23202,11,0
107,8/4/2014,69,21527,11,0
303,30/5/2015,62,5122,11,0
105,22/6/2015,69,22367,11,0
101,19/11/2013,60,4698,11,0
313,2/9/2009,63,1826,11,0
104,19/11/1999,69,11166,11,0
103,25/6/2016,69,21678,11,0
301,13/3/2012,62,21530,11,0
311,15/12/1989,63,7072,11,0
107,25/8/2008,69,18975,11,0
101,24/9/2018,60,6823,11,0
310,22/6/2011,62,336,11,0
309,28/12/2016,62,13284,11,0
305,30/6/2003,62,9731,11,0
101,16/3/1978,60,12206,11,0
310,24/8/1988,62,4217,11,0
310,12/8/2015,62,7855,11,0
303,6/1/2016,62,6906,11,0
101,4/4/2014,63,21644,11,0
101,23/8/2011,60,10331,11,0
302,25/11/2010,62,15295,11,0
101,14/8/2010,60,11060,11,0
101,27/12/2009,60,14844,11,0
107,13/10/2012,69,4198,11,0
311,15/12/2005,63,3263,11,0
101,10/2/2014,60,3222,11,0
302,6/6/2009,62,3468,12,0
104,31/5/2001,69,681,11,0
104,15/7/2014,69,19768,11,0
307,27/4/2012,62,16285,11,0
107,11/3/2014,69,17583,11,1
305,9/6/2004,62,2743,11,0
306,27/11/1996,63,2705,11,0
303,3/3/2008,62,10516,11,0
303,29/10/2015,62,12745,11,0
301,25/8/2014,62,18331,11,1
101,25/12/1996,60,22575,11,0
104,25/9/2017,69,7032,11,0
305,12/1/2016,62,13678,11,0
104,16/3/2013,69,21296,11,0
312,31/10/2013,63,14393,11,0
101,16/9/2009,60,3603,11,0
107,14/1/2008,69,8491,51,0
307,10/9/2014,62,20474,11,0
310,7/11/1989,62,1795,11,1
301,30/3/1984,62,1422,11,0
308,9/11/2013,63,23109,11,0
311,25/12/2010,63,19030,11,0
301,5/11/1984,62,7091,11,0
301,26/6/2009,62,410,11,0
107,30/4/2001,69,156,11,0
101,15/12/2008,60,8482,12,0
103,8/12/2015,69,915,11,0
101,15/8/1989,60,22488,11,0
303,3/8/2010,62,17839,11,1
101,21/2/1978,60,17804,11,0
304,30/11/2012,62,14592,11,1
101,11/3/2008,60,20333,11,0
302,18/3/2016,62,15283,11,0
310,16/5/2016,62,23044,11,0
105,18/5/2012,69,21883,11,0
101,20/10/2012,60,13282,11,0
101,17/5/2012,60,14847,11,0
305,25/6/1985,62,5147,11,0
101,31/12/1996,60,21673,11,0
105,28/12/2011,69,8460,11,0
307,26/12/1986,62,2110,11,0
301,29/12/2017,62,2045,11,0
301,16/1/2010,62,20554,11,0
101,25/2/1983,60,16249,11,0
107,5/8/2015,69,2596,11,0
306,14/10/2009,63,9303,11,0
301,29/9/2003,62,10265,11,0
303,26/4/2010,62,2698,11,0
304,5/6/2008,62,9677,11,0
103,31/10/1995,69,4181,11,0
301,5/11/2014,62,14825,11,0
312,16/3/2017,63,1369,11,0
301,28/12/2016,62,16913,11,0
101,28/12/2011,60,1500,11,0
101,22/12/2010,60,20076,11,1
101,26/3/1997,60,15875,11,0
301,10/1/1984,62,17444,11,0
312,16/10/2014,63,18089,11,0
302,15/1/2016,62,17758,11,0
303,30/1/2015,62,9729,11,0
101,12/5/2003,60,22696,11,0
304,27/9/2016,62,22159,11,0
308,16/3/2017,63,11153,11,0
304,16/10/1997,62,16652,11,0
101,15/8/2013,60,12336,11,0
107,11/3/2014,69,21810,11,0
101,5/6/2009,60,12540,11,0
304,9/9/2013,62,10401,11,0
311,27/11/1996,63,22052,11,0
379,19/3/2014,63,14967,11,0
101,18/6/2007,60,17989,11,0
101,17/10/1983,60,12881,11,0
101,12/1/1995,60,22985,11,0
310,7/9/2001,62,6692,11,0
101,21/12/1983,60,931,11,0
311,9/9/2017,63,20927,12,0
104,19/9/1995,69,4783,11,0
101,28/6/2004,60,12295,11,0
371,23/6/2016,62,10578,11,0
306,27/11/1996,63,22135,11,0
311,14/4/1987,63,18433,11,0
303,29/11/1983,62,18803,12,0
301,8/12/1997,62,4853,11,0
101,18/8/2000,60,9657,11,0
313,30/9/2016,63,3348,11,0
104,26/3/2008,69,20715,11,0
306,3/1/1984,63,22449,11,0
101,5/12/2013,60,4836,11,0
306,10/7/2012,63,10283,11,0
101,21/5/2012,60,14669,11,0
104,8/7/2014,69,4380,11,0
303,18/1/2014,62,22627,11,0
104,27/4/2015,69,11605,11,0
101,21/11/2016,60,23252,11,0
305,20/1/2018,62,8025,51,0
104,27/11/1990,69,5014,11,0
306,8/3/2016,63,14012,11,0
101,4/4/2007,60,7773,11,0
105,31/1/2002,69,19977,11,0
310,7/3/2007,62,22593,12,0
101,23/5/2013,60,3555,11,0
306,28/3/2015,63,22070,11,0
101,13/10/2015,60,10885,11,0
303,11/4/2009,62,6777,11,0
101,20/5/2013,60,19342,11,0
303,11/11/2008,62,16906,11,0
107,9/7/2010,69,1103,11,1
101,7/7/1997,60,14279,11,0
309,13/10/2014,62,8962,11,0
104,24/11/2015,69,3187,11,0
301,9/1/1985,62,9124,11,0
101,23/3/2011,60,14013,11,1
312,24/3/2012,63,17194,11,0
302,20/6/2007,62,22472,11,0
101,22/5/2014,60,19012,11,0
104,8/9/2012,69,2870,11,1
302,27/4/2017,62,9193,11,0
303,27/3/2006,62,720,11,0
101,14/9/1987,63,23460,11,0
301,25/2/2011,62,1233,11,0
107,16/9/2003,69,2377,11,0
101,15/5/2003,60,11294,11,0
306,6/7/2007,63,9399,11,0
101,28/5/2009,60,16359,11,0
372,28/5/2011,63,18163,11,0
306,11/6/1979,63,18404,11,0
303,18/2/2008,62,4924,11,0
307,2/8/2014,62,10690,11,0
310,22/12/2016,62,21017,11,0
101,6/8/2010,60,18197,11,0
101,7/6/1977,60,8111,11,0
101,19/8/2015,60,6684,11,0
372,31/12/2004,63,1244,11,0
371,30/9/2014,62,13279,11,0
104,25/12/1998,69,10786,11,0
103,10/12/2014,69,12359,11,0
104,30/11/2015,69,19474,11,0
101,8/9/2011,60,20315,11,0
371,14/3/2016,62,20136,11,0
104,18/3/2017,69,3860,11,0
101,29/1/1980,60,9280,11,0
311,28/4/2014,63,9841,11,0
304,18/1/2018,62,16831,11,0
303,22/1/2016,62,12035,11,0
103,5/12/2015,69,12552,11,0
311,21/1/2015,63,11257,11,0
103,8/3/2016,69,4166,11,0
311,18/11/2013,63,7833,11,0
309,19/12/1996,62,21732,11,0
301,19/2/2008,62,16303,11,0
311,25/10/2007,63,22132,11,0
307,11/8/1987,62,13419,11,0
101,26/7/1985,60,14577,11,0
101,21/10/2011,60,7841,11,0
311,1/9/2016,63,10720,11,0
301,6/4/2016,62,23240,11,0
306,6/7/1999,63,5044,11,0
306,21/4/2016,63,6639,11,0
104,24/6/2014,69,14452,11,0
101,7/4/2000,60,7892,11,0
104,10/8/2007,69,11055,11,0
302,15/1/2016,62,19002,11,0
107,25/11/2013,69,23029,11,0
101,1/11/1982,60,5621,11,0
301,26/6/2015,62,19594,11,0
101,29/3/2005,60,12269,11,0
107,17/11/2012,69,19767,11,0
103,25/1/2010,69,17954,11,0
101,6/3/2008,60,6922,11,0
312,16/1/2015,63,1719,11,0
101,8/11/2010,60,19675,11,0
101,21/10/1991,60,832,11,0
306,24/3/2003,63,9231,11,0
301,12/6/2007,62,7302,51,0
101,14/11/2003,60,20041,11,0
313,5/12/2009,63,2085,11,0
103,31/5/1989,69,14302,11,0
107,8/2/2007,69,19892,11,0
310,8/3/2012,62,12280,11,0
107,24/6/2016,69,3151,11,0
311,31/3/2006,63,10037,11,0
101,27/1/2015,60,17692,11,0
311,18/12/2014,63,4384,11,0
101,11/2/2010,60,15505,11,0
310,8/3/2012,62,12439,11,0
101,20/8/2008,60,10625,11,0
301,22/4/1977,62,13638,11,0
101,30/12/2013,60,5334,11,0
101,13/1/2012,60,6751,11,0
107,2/12/2014,69,7769,11,0
301,12/8/1977,62,1314,11,0
310,19/8/2016,62,23181,11,0
301,27/3/1985,62,22460,11,0
101,24/1/1984,60,22684,11,0
303,30/1/2008,62,15130,11,0
101,22/7/2014,60,20596,11,0
104,10/5/2012,69,14580,11,1
104,12/5/2017,69,17675,11,0
101,21/12/2011,60,4882,11,0
107,4/6/2010,69,16103,11,0
104,28/2/2007,69,10591,11,0
371,31/10/2015,62,9945,11,0
101,25/8/2008,60,22429,11,0
101,4/6/2007,60,9017,11,0
306,27/9/2016,63,18897,11,0
103,8/10/2015,69,21364,11,0
107,7/8/2014,69,23254,11,0
101,31/1/1991,60,12631,11,0
103,27/5/2014,69,16500,11,0
101,18/10/2014,60,6960,11,0
310,18/6/2014,62,5299,11,0
312,27/4/2012,63,5365,11,0
311,10/12/1991,63,16943,11,0
103,20/5/2017,69,18782,11,0
103,5/1/2016,69,19624,11,0
311,21/8/2017,63,1619,11,0
302,17/5/2013,62,689,11,0
301,7/6/1983,62,20723,11,0
104,19/10/2016,69,426,11,0
304,13/10/2017,62,495,11,0
302,17/10/2009,62,6269,11,0
301,7/12/2009,62,8424,11,0
101,24/9/2013,60,7378,11,0
103,15/3/2011,69,7612,11,0
107,27/5/2008,69,12075,11,0
304,16/2/1982,62,1910,11,0
101,1/4/1981,60,15017,11,0
107,20/1/1986,69,22553,11,0
101,27/3/1992,60,6075,11,0
104,17/3/2012,69,18295,11,0
303,27/6/2016,62,18325,11,0
101,13/4/2018,60,15439,11,0
310,14/4/2016,62,415,11,0
311,17/12/2013,63,2168,11,0
304,7/5/2015,62,8062,11,0
103,17/2/2014,69,18950,11,0
107,20/12/1994,69,15238,11,0
310,21/5/1996,62,2198,11,0
312,29/10/2011,63,11308,11,0
103,29/4/2015,69,106,11,0
301,28/6/1982,62,19950,11,0
101,22/3/2014,60,13713,11,0
309,6/4/2018,62,13840,11,0
104,31/12/2014,69,23434,11,0
303,9/1/2013,62,21663,11,0
105,17/3/2003,69,9470,11,0
309,29/5/2013,62,11680,11,0
101,15/10/1999,60,863,11,0
104,11/12/2015,69,4734,11,0
107,12/11/2013,69,2567,11,0
311,11/3/2015,63,4686,11,0
306,27/12/1990,63,5602,11,0
371,30/9/2002,62,5312,11,0
313,14/10/2014,63,14946,11,0
107,26/8/2015,69,4762,11,1
101,28/6/2006,60,12554,11,0
105,10/6/2003,69,10090,11,0
103,6/2/2010,69,170,11,0
302,16/9/2003,62,10023,12,0
101,5/3/2010,60,7256,11,0
101,27/12/2016,60,6090,11,0
104,5/12/2016,69,283,11,0
101,14/8/2010,60,20899,11,0
104,20/11/2015,69,878,11,0
104,16/3/2017,69,4034,11,0
302,28/10/2015,62,2153,11,0
301,2/10/2006,62,17858,51,0
101,28/9/2015,63,15234,11,0
301,26/2/2007,62,5226,11,0
104,16/9/2016,69,16203,11,0
103,8/11/2013,69,22112,11,0
305,17/12/2013,62,3654,11,0
302,25/11/2011,62,16812,11,0
101,13/2/2016,60,22968,11,0
301,21/1/2013,62,20347,11,0
103,8/6/1989,69,22796,12,0
311,26/9/1989,63,974,11,0
309,4/10/1996,62,17725,11,0
101,1/9/2016,60,20764,11,0
101,31/8/2012,60,9353,11,0
313,26/1/2013,63,19323,11,0
107,11/7/2011,69,23197,11,0
311,15/7/2010,63,22254,11,0
311,8/1/2018,63,6005,11,0
101,11/9/1989,60,1732,11,0
104,13/5/2011,69,8476,11,0
311,22/7/2017,63,8555,11,0
107,28/10/2011,69,1486,11,0
309,25/2/2015,62,13722,11,0
312,18/5/2016,63,5661,11,0
310,17/1/2013,62,12395,11,0
103,19/1/2017,69,9071,11,0
304,9/3/2016,62,7523,11,0
101,29/1/2010,60,8298,11,0
313,9/11/2011,63,13963,11,0
308,19/12/2013,63,5592,11,0
306,17/10/2014,63,3938,11,0
301,17/10/2006,62,20050,11,0
104,11/12/1998,69,9405,11,0
103,27/12/2017,69,12031,11,0
101,25/8/1994,60,13892,11,0
103,29/5/2012,69,11061,11,0
101,6/7/1983,60,2404,11,0
302,8/5/2013,62,5290,11,1
104,23/4/2003,69,15104,11,0
303,18/9/2008,62,13300,11,0
107,1/7/2016,69,15526,11,0
101,22/6/2017,60,18283,11,1
312,24/10/2012,63,16905,11,0
107,17/7/1984,69,11238,11,0
101,14/9/1988,60,8817,11,0
301,21/1/2013,62,20908,11,0
311,24/9/2013,63,11578,11,0
312,20/4/2017,63,22475,11,0
311,20/5/2014,63,3061,11,0
306,3/10/1979,63,15178,11,0
107,3/11/2013,69,14845,11,0
307,23/6/2009,62,20921,11,0
311,1/4/2014,63,2629,11,0
301,17/3/1981,62,1291,11,0
101,11/4/2011,60,7083,11,0
104,25/11/1993,69,6892,11,0
101,19/5/2008,60,20467,11,0
306,17/10/2014,63,126,11,0
311,31/3/2011,63,12015,11,0
308,13/3/2017,63,22740,11,0
307,8/6/2015,62,21741,11,0
101,14/2/2012,60,17740,11,0
107,18/6/2014,69,23268,11,0
306,20/4/1992,63,16583,11,0
301,10/10/2012,62,226,11,1
311,25/3/2011,63,22059,11,0
310,21/2/2015,62,20226,11,0
312,16/3/2010,63,14337,11,0
107,24/10/2001,69,3549,11,0
104,19/4/2000,69,229,11,0
313,19/11/2013,63,7672,11,0
303,13/6/2014,62,7549,11,0
104,16/11/2015,69,16113,11,0
101,4/3/2004,60,4545,11,0
107,11/11/2013,69,23027,11,0
101,8/6/1981,60,19070,11,0
312,29/4/2009,63,5649,12,0
311,23/8/2017,63,15768,11,0
101,16/11/1998,60,22601,11,0
312,26/3/2011,63,16885,11,0
104,17/11/2015,69,22774,11,0
103,8/3/2016,69,6485,11,0
101,16/2/2006,60,18030,11,0
309,10/11/2014,62,10201,11,0
101,11/11/1999,60,4544,11,0
101,28/6/2011,60,8766,11,0
311,3/10/2017,63,15761,11,0
107,4/5/2012,69,16520,11,0
103,16/9/2011,69,18367,11,0
310,22/3/2010,62,13148,11,0
103,29/4/2015,69,15954,11,0
101,14/3/1977,60,925,11,0
101,5/5/1998,60,15077,11,0
101,30/12/1997,60,15523,11,0
101,12/12/1997,60,18027,11,0
107,24/12/1991,69,9432,11,0
306,25/12/1990,63,21859,11,0
101,13/5/2014,60,19383,11,0
311,29/12/2011,63,8128,11,0
307,10/12/2013,62,12129,11,0
307,25/11/2016,62,21465,11,0
303,10/11/1981,62,13460,11,0
311,18/11/1998,63,12617,11,0
105,26/11/1977,69,8777,11,0
103,3/12/2010,69,18200,11,0
310,27/7/2009,62,14748,11,0
101,12/12/1990,60,22134,11,0
310,16/6/2008,62,6883,11,0
101,2/12/2010,60,3514,11,0
310,28/3/2003,62,13878,11,0
311,29/10/2013,63,7933,11,0
101,20/8/2015,60,7563,11,0
301,22/9/2016,62,15284,11,0
301,17/10/1984,62,13434,11,0
303,22/5/2014,62,16461,11,0
301,28/4/2008,62,1266,11,0
103,29/11/2016,69,18040,11,0
104,18/3/1994,69,6799,11,0
310,15/9/2015,62,14020,11,0
104,30/11/1998,69,10088,11,0
104,12/2/2002,69,13215,12,0
304,14/9/2015,62,20452,11,0
107,8/12/2015,69,12827,11,0
104,27/9/1977,69,20994,11,0
101,13/5/1994,60,8309,11,0
104,16/6/1986,69,8343,11,1
301,22/8/1988,62,11972,11,1
101,5/9/2011,60,2762,11,1
309,15/2/2010,62,10726,11,0
307,11/10/1977,62,14044,11,0
311,20/11/1997,63,1584,11,0
305,17/4/1982,62,18701,11,0
101,19/3/2004,60,23300,11,0
101,17/10/2007,60,21255,11,0
302,5/5/2015,62,9373,11,0
101,10/7/2013,60,9701,11,0
307,3/8/2017,62,6993,11,1
301,7/5/1990,62,20815,11,0
101,18/4/2011,60,2474,11,0
101,15/4/2008,60,4918,11,0
311,25/2/2015,63,22151,11,0
305,9/9/2013,62,736,11,0
312,3/12/2014,63,8635,12,0
313,20/5/2014,63,10598,11,0
101,14/2/2011,63,18188,11,0
104,3/5/2016,69,59,11,0
311,23/6/2006,63,20084,11,0
105,25/9/2010,69,18141,11,0
103,17/4/1982,69,11595,11,0
107,22/3/2013,69,15468,11,0
301,17/8/2009,62,19103,11,0
101,11/4/1981,60,10055,11,0
311,27/2/2017,63,4591,11,0
303,6/6/2016,62,16,11,0
306,26/1/2000,63,6703,11,0
101,29/1/1980,60,8784,11,0
104,26/1/1987,69,12250,11,0
104,2/10/1996,69,15948,12,0
302,15/1/2016,62,11461,11,0
101,31/8/2013,60,21620,11,0
104,31/12/2014,69,17064,11,0
301,22/4/1983,62,20151,11,0
101,27/3/2014,60,14470,11,0
306,24/4/2017,63,23078,11,0
103,7/3/2014,69,23381,11,0
101,11/9/2008,60,13965,11,0
301,11/5/2017,62,18093,11,0
310,28/7/1989,62,15667,11,0
306,27/8/2008,63,16038,11,0
101,1/9/1994,60,2359,11,0
104,19/10/2010,69,21369,11,0
303,21/7/2000,62,142,11,0
101,24/5/2011,60,872,11,0
311,9/6/2015,63,7360,11,0
104,11/11/1999,69,9859,11,0
302,4/6/2014,62,5583,11,0
302,17/5/2011,62,1928,11,0
311,3/6/2014,63,12601,11,0
304,27/12/2011,62,5113,11,0
101,3/1/1980,60,6595,11,0
101,15/6/1978,60,10154,11,0
104,8/7/1980,69,2644,11,0
313,13/11/2013,63,7481,11,0
302,30/12/1998,62,3473,11,0
104,4/5/2006,69,16855,11,0
104,24/4/2013,69,9512,11,0
